name,links,intro,about
Cool for the Day,https://open.spotify.com/track/7GaBx0tHF6BQo7Ti8oozFs,,
Lucy,https://open.spotify.com/track/1bUWVk5otsUnidlfSh6hC3,,
The Beginning,https://open.spotify.com/track/3m46yO0fSqXhAfNdtIBkUZ,,
Tulum,https://open.spotify.com/track/6mw6W51lAkpx2LnFEha82i,,
Sake,https://open.spotify.com/track/7xOK4LWQM2IHn769h6DLZr,,
Party Time,https://open.spotify.com/track/0WvQKikOku1uBTZYIWuXtj,,
Arrows,https://open.spotify.com/track/2mht3X0ZxuHllhrDGGhFr8,,
