name,links,intro,about
Lain (phone clone),https://open.spotify.com/track/3aq2HJqPhVH3D8jcbAQJvT,,
Follow the Cyborg,https://open.spotify.com/track/3IrrfxLbU3lY2R3601tM5Q,,
Like You,https://open.spotify.com/track/2FIQrDEOJtIkYf78JJTB2i,,
