name,links,intro,about
Nothing's Wrong,https://open.spotify.com/track/63zsyqNiZl0zyD1TOuQJnn,,
Lain (phone clone),https://open.spotify.com/track/4q5LwCvugmBnyh0FMFcOuC,,
Follow the Cyborg,https://open.spotify.com/track/27AG8EpwSWOg2wlACwUnZN,,
Like You,https://open.spotify.com/track/1QhulQvni0j7aHVqrPsmEy,,
