name,links,intro,about
The Neighbors,https://open.spotify.com/track/07qh6PPmTaEJ2Yv9iTvjff,,
Lazy Susan,https://open.spotify.com/track/7ieHurF66GvrfO2MKo6P7b,,
Chorus Girl,https://open.spotify.com/track/7KaeGNyh6MIvn0lifySd0M,,
Thursday,https://open.spotify.com/track/4BinJ7ITNRA0YvmTVy2vXV,,
AJ,https://open.spotify.com/track/53n2HzDZVelOBVmy6sRCSU,,
