name,links,intro,about
"""Real Emo"" Only Consists of the Dc Emotional Hardcore Scene and the Late 90's Screamo Scene. What Is Known by ""Midwest Emo"" Is Nothing but Alternative Rock With Questionable Real Emo Influence....",https://open.spotify.com/track/3lcL1et9iYTvXLIwJ00kbi,,
Best Rapper,https://open.spotify.com/track/6xWcIMQAIBbO8m8KVjG7Ee,,
Lake Oswego,https://open.spotify.com/track/7gBqOLDuRefr4OaFTNER1H,,
"Credits, Pt. 2",https://open.spotify.com/track/6jLCxgjcV6ttwyhNppavQQ,,
