name,links,intro,about
Don't Wander,https://open.spotify.com/track/5XoVDknLMQRUVI5ricaScG,,
Buy The Banter,https://open.spotify.com/track/5zWDUybH5bSKzqJGaPrZxi,,
Blonde,https://open.spotify.com/track/7fkxcZrxF4DX2jSjsr2q1H,,
Grow Up To,https://open.spotify.com/track/5lFAPAnw1kdU5c5pQCM5Sv,,
Dark Side of the Party,https://open.spotify.com/track/02fmPv1ELvrSqzOlOfY6My,,
Impostor,https://open.spotify.com/track/75RFwKV6wjJiCQmuoUY69f,,
